Id,SalePrice
2736,147257.0207169851
2737,112228.79050199024
2738,184479.88776707673
2739,156262.163081898
2740,135914.78934457293
2741,135749.72561820503
2742,152915.70155028754
2743,132052.56841655937
2744,138787.27977434464
2745,134545.21197165502
2746,129599.29555400996
2747,136461.85294136615
2748,116994.92394137662
2749,110360.2002052716
2750,113696.7593645379
2751,113770.53314594866
2752,205128.4206269721
2753,168829.39843699266
2754,262583.9618839411
2755,134745.70878258138
2756,94637.37430287164
2757,89429.10233352426
2758,74868.69703738636
2759,134352.5809972256
2760,149662.10388049646
2761,128166.9637462229
2762,142172.1349549687
2763,198397.0611483258
2764,137253.1119597354
2765,247725.3158051608
2766,130752.40243488236
2767,97156.70975588134
2768,141489.88594318938
2769,126457.93436961877
2770,143569.674779927
2771,103862.8138584526
2772,99659.64924182708
2773,175089.73900886648
2774,146813.67369633552
2775,145581.80121983448
2776,145095.88240425114
2777,134527.2353273183
2778,91382.73841665057
2779,152576.44327596552
2780,99010.71814812813
2781,81997.59823088767
2782,85420.0502983114
2783,99686.76862612239
2784,123226.760099774
2785,138400.0634340425
2786,50521.20873036154
2787,108941.95735781244
2788,77529.32192879391
2789,205051.1801120788
2790,79246.73716953199
2791,125755.63533193443
2792,75180.89776855323
2793,158541.97985328455
2794,97634.40066047665
2795,122906.86569645093
2796,79702.9611336398
2797,232721.8505114863
2798,124301.94797834102
2799,114833.29218878003
2800,54618.66604007885
2801,97503.61972105969
2802,124090.14565893309
2803,211579.3073905456
2804,131531.8843009778
2805,74259.9371122393
2806,88023.65701496077
2807,163871.23720162176
2808,141865.19881819258
2809,112716.41589474154
2810,123215.15585716488
2811,166724.52712257532
2812,149073.9501130419
2813,224296.82931162964
2814,222821.7054633993
2815,83887.80780009972
2816,213038.35716413194
2817,133248.48038160312
2818,124122.24659251026
2819,162003.17953703122
2820,143514.71214455704
2821,104702.62307735079
2822,180265.29773902788
2823,306378.73566832964
2824,183988.93994664273
2825,146692.29367104638
2826,133074.06952756178
2827,143296.0786573015
2828,240387.59642687556
2829,228871.98052828573
2830,250789.92593945633
2831,193174.9523998706
2832,240573.75404951628
2833,256646.4658813302
2834,220103.52542524808
2835,226447.19030996086
2836,203579.33990147337
2837,171271.08486081997
2838,169261.2404255384
2839,184211.3303563916
2840,205057.68102849845
2841,208557.29852245213
2842,213535.6812190106
2843,142675.8825853652
2844,180849.93413552933
2845,112292.39796565403
2846,211387.51502975414
2847,203372.59586823266
2848,217532.48168713984
2849,220773.44183145429
2850,273202.13378219306
2851,229023.73102139297
2852,241262.02566088096
2853,221621.39755442843
2854,156520.91378910712
2855,206404.17671053985
2856,214027.85166833457
2857,204413.4239395263
2858,204103.25286997273
2859,143007.79812448192
2860,110614.9937160887
2861,135332.3361028243
2862,209765.61975581292
2863,126292.08697030076
2864,252337.8418523966
2865,163170.95402966766
2866,213920.11893727956
2867,89879.39329840627
2868,124514.36822491419
2869,133288.18307417934
2870,156651.5896462627
2871,94869.40102386079
2872,53509.89184432686
2873,111896.29746449273
2874,132206.3016749816
2875,117991.09978228342
2876,140002.8191242005
2877,116674.72095353797
2878,130402.02467884205
2879,126089.82970876805
2880,112630.41175852192
2881,120532.37984163256
2882,138109.40834088926
2883,159164.35133621586
2884,181725.5466857541
2885,156716.28054491698
2886,188141.04328459664
2887,99690.44109451666
2888,126780.00004743261
2889,43441.97446400905
2890,64621.78468541941
2891,147411.0659357109
2892,43046.57387514389
2893,101400.59660190763
2894,48519.21131804818
2895,249782.02839955338
2896,242152.39062363084
2897,199966.0913804447
2898,202319.23464089108
2899,227852.5067119943
2900,160424.10866944084
2901,183838.52487529686
2902,198895.41798536386
2903,281383.16295361146
2904,317883.26513086795
2905,111604.54365939135
2906,232230.49516079226
2907,125166.22171656054
2908,124825.20124210254
2909,209978.78101835237
2910,73292.84860099363
2911,115852.84104161151
2912,148052.18378618173
2913,114166.92422017129
2914,96769.59629437188
2915,96769.59629437188
2916,114166.92422017129
2917,164863.813704069
2918,118913.0267966768
2919,239349.65434755152
